#seg_name	chrom	start	end	normal_reads_num	tumor_reads_num	LOH_frec	LOH_status	log2_ratio
chr1_start_0_end_37261538	chr1	0	37261538	23642945	17981264	0.933144204806	TRUE	-0.394915311694
chr1_start_37261538_end_55892307	chr1	37261538	55892307	11672706	16122258	0.00913705583756	FALSE	0.465914764919
chr1_start_55892307_end_74523076	chr1	55892307	74523076	11577760	8813353	0.996091918087	TRUE	-0.393593260341
chr1_start_74523076_end_102469229	chr1	74523076	102469229	17370132	23971700	0.00782350179941	FALSE	0.464723506664
chr1_start_102469229_end_121099998	chr1	102469229	121099998	11989038	9126325	0.910150738843	TRUE	-0.393609965586
chr1_start_128000000_end_147874953	chr1	128000000	147874953	5058764	3899010	0.492626802787	TRUE	-0.375677081624
chr1_start_147874953_end_174374890	chr1	147874953	174374890	16748242	23060020	0.0226557258606	FALSE	0.461384095
chr1_start_174374890_end_207499811	chr1	174374890	207499811	20722204	15753784	0.969173124415	TRUE	-0.395479055091
chr1_start_207499811_end_227374764	chr1	207499811	227374764	12416221	17105173	0.0136020861231	FALSE	0.462206553629
chr1_start_227374764_end_247249717	chr1	227374764	247249717	12439381	9463559	0.960494885772	TRUE	-0.394459945797
