#seg_name	chrom	start	end	normal_reads_num	tumor_reads_num	LOH_frec	LOH_status	log2_ratio
chr1_start_0_end_14247058	chr1	0	14247058	9113837	7611992	0.786345733042	TRUE	-0.259784522967
chr1_start_14247058_end_42741175	chr1	14247058	42741175	17961772	21379334	0.0158948284549	FALSE	0.251287226847
chr1_start_42741175_end_78358822	chr1	42741175	78358822	22204946	18526573	0.825861783228	TRUE	-0.261285022976
chr1_start_78358822_end_113976469	chr1	78358822	113976469	22399611	26658340	0.0140913312068	FALSE	0.251113269286
chr1_start_113976469_end_121099998	chr1	113976469	121099998	4574970	3869606	0.68978236813	TRUE	-0.241575603208
chr1_start_128000000_end_143899962	chr1	128000000	143899962	1724817	1535910	0.345441844219	TRUE	-0.167349621976
chr1_start_143899962_end_159799924	chr1	143899962	159799924	10967543	12943464	0.0362401832461	FALSE	0.238983408188
chr1_start_159799924_end_191599849	chr1	159799924	191599849	19818648	16550883	0.827769822803	TRUE	-0.259950359504
chr1_start_191599849_end_223399774	chr1	191599849	223399774	19907886	23656939	0.0165570127663	FALSE	0.248923382954
chr1_start_223399774_end_247249717	chr1	223399774	247249717	14956411	12480915	0.815132159734	TRUE	-0.261040317064
