#seg_name	chrom	start	end	normal_reads_num	tumor_reads_num	LOH_frec	LOH_status	log2_ratio
chr1_start_0_end_34600000	chr1	0	34600000	21978958	32152272	0.0155910866734	FALSE	0.548797696185
chr1_start_34600000_end_43250000	chr1	34600000	43250000	5415445	7931506	0.00636622549841	FALSE	0.550514932235
chr1_start_43250000_end_60550000	chr1	43250000	60550000	10813988	9334084	0.968318983533	TRUE	-0.212318304928
chr1_start_60550000_end_77850000	chr1	60550000	77850000	10754604	9279693	0.0326607387141	FALSE	-0.212805421043
chr1_start_77850000_end_121100000	chr1	77850000	121100000	27295650	15483556	0.923214049914	TRUE	-0.817934209635
chr1_start_128000000_end_154499937	chr1	128000000	154499937	9344956	13508173	0.126070322463	FALSE	0.531572784979
chr1_start_154499937_end_167749905	chr1	154499937	167749905	8346424	12226582	0.00922509225092	FALSE	0.550791031097
chr1_start_167749905_end_220749780	chr1	167749905	220749780	33088931	28565851	0.979481554801	TRUE	-0.212057173809
chr1_start_220749780_end_233999748	chr1	220749780	233999748	8285440	7168628	0.0348577235772	FALSE	-0.208881285409
chr1_start_233999748_end_247249716	chr1	233999748	247249716	8304855	4679817	0.904994129865	TRUE	-0.827502863803
