#seg_name	chrom	start	end	normal_reads_num	tumor_reads_num	LOH_frec	LOH_status	log2_ratio
chr1_start_0_end_34600000	chr1	0	34600000	21975996	19686591	0.905407856081	TRUE	-0.158715242261
chr1_start_34600000_end_43250000	chr1	34600000	43250000	5412514	7448709	0.00790713324361	FALSE	0.460691549804
chr1_start_43250000_end_60550000	chr1	43250000	60550000	10821114	9684724	0.945639388338	TRUE	-0.160066187875
chr1_start_60550000_end_77850000	chr1	60550000	77850000	10753652	14797801	0.0075620864484	FALSE	0.460556112455
chr1_start_77850000_end_121100000	chr1	77850000	121100000	27289262	24425275	0.933963195839	TRUE	-0.159958574124
chr1_start_128000000_end_154499937	chr1	128000000	154499937	9349547	8373289	0.618084039741	TRUE	-0.159102045987
chr1_start_154499937_end_167749905	chr1	154499937	167749905	8351000	11481112	0.0105809738415	FALSE	0.459241510416
chr1_start_167749905_end_220749780	chr1	167749905	220749780	33090477	29625792	0.955371195348	TRUE	-0.159562365523
chr1_start_220749780_end_233999748	chr1	220749780	233999748	8286113	11366153	0.0189458833014	FALSE	0.455976640785
chr1_start_233999748_end_247249716	chr1	233999748	247249716	8304334	7440353	0.931654676259	TRUE	-0.158493399843
